Dynojet Research Inc.,
Run Name: C:\Users\Jake\Documents\Motorsports\JPDM Tunes\Dyno Files\uga 5-3-25\RunFile_039.drf,
Run Title: ,
Run Notes: ,
Run Date: 5/3/2025 5:29:23 PM,
RunFile_039.drf: 75.37 °F 28.52 in-Hg Humidity: 42 % SAE: 1.04 Average Gear Ratio: N/A,
,s,mph,hp,
,-INF,77.41,-INF,
,-INF,77.42,-INF,
,-INF,77.43,-INF,
,-INF,77.44,-INF,
,-INF,77.45,-INF,
,-INF,77.46,-INF,
,-INF,77.47,-INF,
,-INF,77.48,-INF,
,-INF,77.49,-INF,
,7.90,77.50,48.74,
,7.90,77.51,48.72,
,-INF,77.52,-INF,
,-INF,77.53,-INF,
,-INF,77.54,-INF,
,-INF,77.55,-INF,
,-INF,77.56,-INF,
,-INF,77.57,-INF,
,-INF,77.58,-INF,
,-INF,77.59,-INF,
,-INF,77.60,-INF,
,-INF,77.61,-INF,
,-INF,77.62,-INF,
,-INF,77.63,-INF,
,-INF,77.64,-INF,
,7.92,77.65,48.39,
,7.92,77.66,48.37,
,-INF,77.67,-INF,
,-INF,77.68,-INF,
,-INF,77.69,-INF,
,-INF,77.70,-INF,
,-INF,77.71,-INF,
,-INF,77.72,-INF,
,-INF,77.73,-INF,
,-INF,77.74,-INF,
,-INF,77.75,-INF,
,-INF,77.76,-INF,
,-INF,77.77,-INF,
,-INF,77.78,-INF,
,7.94,77.79,48.06,
,7.94,77.80,48.04,
,-INF,77.81,-INF,
,-INF,77.82,-INF,
,-INF,77.83,-INF,
,-INF,77.84,-INF,
,-INF,77.85,-INF,
,-INF,77.86,-INF,
,-INF,77.87,-INF,
,-INF,77.88,-INF,
,-INF,77.89,-INF,
,-INF,77.90,-INF,
,-INF,77.91,-INF,
,-INF,77.92,-INF,
,-INF,77.93,-INF,
,7.96,77.94,47.74,
,7.96,77.95,47.73,
,-INF,77.96,-INF,
,-INF,77.97,-INF,
,-INF,77.98,-INF,
,-INF,77.99,-INF,
,-INF,78.00,-INF,
,-INF,78.01,-INF,
,-INF,78.02,-INF,
,-INF,78.03,-INF,
,-INF,78.04,-INF,
,-INF,78.05,-INF,
,-INF,78.06,-INF,
,-INF,78.07,-INF,
,-INF,78.08,-INF,
,7.98,78.09,47.50,
,7.98,78.10,47.49,
,-INF,78.11,-INF,
,-INF,78.12,-INF,
,-INF,78.13,-INF,
,-INF,78.14,-INF,
,-INF,78.15,-INF,
,-INF,78.16,-INF,
,-INF,78.17,-INF,
,-INF,78.18,-INF,
,-INF,78.19,-INF,
,-INF,78.20,-INF,
,-INF,78.21,-INF,
,-INF,78.22,-INF,
,8.00,78.23,47.35,
,8.00,78.24,47.34,
,-INF,78.25,-INF,
,-INF,78.26,-INF,
,-INF,78.27,-INF,
,-INF,78.28,-INF,
,-INF,78.29,-INF,
,-INF,78.30,-INF,
,-INF,78.31,-INF,
,-INF,78.32,-INF,
,-INF,78.33,-INF,
,-INF,78.34,-INF,
,-INF,78.35,-INF,
,-INF,78.36,-INF,
,8.02,78.37,47.26,
,8.02,78.38,47.25,
,-INF,78.39,-INF,
,-INF,78.40,-INF,
,-INF,78.41,-INF,
,-INF,78.42,-INF,
,-INF,78.43,-INF,
,-INF,78.44,-INF,
,-INF,78.45,-INF,
,-INF,78.46,-INF,
,-INF,78.47,-INF,
,-INF,78.48,-INF,
,-INF,78.49,-INF,
,-INF,78.50,-INF,
,8.04,78.51,47.18,
,8.04,78.52,47.17,
,-INF,78.53,-INF,
,-INF,78.54,-INF,
,-INF,78.55,-INF,
,-INF,78.56,-INF,
,-INF,78.57,-INF,
,-INF,78.58,-INF,
,-INF,78.59,-INF,
,-INF,78.60,-INF,
,-INF,78.61,-INF,
,-INF,78.62,-INF,
,-INF,78.63,-INF,
,-INF,78.64,-INF,
,-INF,78.65,-INF,
,8.06,78.66,47.01,
,8.06,78.67,46.98,
,-INF,78.68,-INF,
,-INF,78.69,-INF,
,-INF,78.70,-INF,
,-INF,78.71,-INF,
,-INF,78.72,-INF,
,-INF,78.73,-INF,
,-INF,78.74,-INF,
,-INF,78.75,-INF,
,-INF,78.76,-INF,
,-INF,78.77,-INF,
,-INF,78.78,-INF,
,-INF,78.79,-INF,
,8.08,78.80,46.64,
,8.08,78.81,46.59,
,-INF,78.82,-INF,
,-INF,78.83,-INF,
,-INF,78.84,-INF,
,-INF,78.85,-INF,
,-INF,78.86,-INF,
,-INF,78.87,-INF,
,-INF,78.88,-INF,
,-INF,78.89,-INF,
,-INF,78.90,-INF,
,-INF,78.91,-INF,
,-INF,78.92,-INF,
,-INF,78.93,-INF,
,8.10,78.94,45.92,
,8.10,78.95,45.83,
,-INF,78.96,-INF,
,-INF,78.97,-INF,
,-INF,78.98,-INF,
,-INF,78.99,-INF,
,-INF,79.00,-INF,
,-INF,79.01,-INF,
,-INF,79.02,-INF,
,-INF,79.03,-INF,
,-INF,79.04,-INF,
,-INF,79.05,-INF,
,-INF,79.06,-INF,
,8.12,79.07,44.83,
,8.12,79.08,44.70,
,-INF,79.09,-INF,
,-INF,79.10,-INF,
,-INF,79.11,-INF,
,-INF,79.12,-INF,
,-INF,79.13,-INF,
,-INF,79.14,-INF,
,-INF,79.15,-INF,
,-INF,79.16,-INF,
,-INF,79.17,-INF,
,-INF,79.18,-INF,
,-INF,79.19,-INF,
,-INF,79.20,-INF,
,8.14,79.21,43.01,
,8.14,79.22,42.84,
,-INF,79.23,-INF,
,-INF,79.24,-INF,
,-INF,79.25,-INF,
,-INF,79.26,-INF,
,-INF,79.27,-INF,
,-INF,79.28,-INF,
,-INF,79.29,-INF,
,-INF,79.30,-INF,
,-INF,79.31,-INF,
,-INF,79.32,-INF,
,-INF,79.33,-INF,
,8.16,79.34,40.75,
,8.16,79.35,40.52,
,-INF,79.36,-INF,
,-INF,79.37,-INF,
,-INF,79.38,-INF,
,-INF,79.39,-INF,
,-INF,79.40,-INF,
,-INF,79.41,-INF,
,-INF,79.42,-INF,
,-INF,79.43,-INF,
,-INF,79.44,-INF,
,-INF,79.45,-INF,
,8.18,79.46,37.95,
,8.18,79.47,37.67,
,-INF,79.48,-INF,
,-INF,79.49,-INF,
,-INF,79.50,-INF,
,-INF,79.51,-INF,
,-INF,79.52,-INF,
,-INF,79.53,-INF,
,-INF,79.54,-INF,
,-INF,79.55,-INF,
,-INF,79.56,-INF,
,-INF,79.57,-INF,
,8.20,79.58,34.61,
,8.20,79.59,34.19,
,-INF,79.60,-INF,
,-INF,79.61,-INF,
,-INF,79.62,-INF,
,-INF,79.63,-INF,
,-INF,79.64,-INF,
,-INF,79.65,-INF,
,-INF,79.66,-INF,
,-INF,79.67,-INF,
,8.22,79.68,30.34,
,8.22,79.69,29.86,
,-INF,79.70,-INF,
,-INF,79.71,-INF,
,-INF,79.72,-INF,
,-INF,79.73,-INF,
,-INF,79.74,-INF,
,-INF,79.75,-INF,
,-INF,79.76,-INF,
,8.24,79.77,25.78,
,8.25,79.78,24.85,
,-INF,79.79,-INF,
,-INF,79.80,-INF,
,-INF,79.81,-INF,
,8.26,79.82,21.10,
,8.27,79.83,20.07,
,-INF,79.84,-INF,
,-INF,79.85,-INF,
,-INF,79.86,-INF,
,8.28,79.87,15.74,
,8.29,79.88,13.06,
,-INF,79.89,-INF,
,8.31,79.90,7.46,
,8.32,79.91,4.54,
,-INF,79.90,-INF,
,8.36,79.89,-9.57,
,8.37,79.88,-11.63,
,-INF,79.87,-INF,
,-INF,79.86,-INF,
,8.39,79.85,-17.51,
,8.39,79.84,-19.25,
,-INF,79.83,-INF,
,8.40,79.82,-21.77,
,8.40,79.81,-22.07,
,-INF,79.80,-INF,
,-INF,79.79,-INF,
,-INF,79.78,-INF,
,-INF,79.77,-INF,
,-INF,79.76,-INF,
,-INF,79.75,-INF,
,-INF,79.74,-INF,
,-INF,79.73,-INF,
,-INF,79.72,-INF,
,-INF,79.71,-INF,
,-INF,79.70,-INF,
,-INF,79.69,-INF,
,-INF,79.68,-INF,
,8.42,79.67,-26.27,
,8.42,79.66,-26.48,
,-INF,79.65,-INF,
,-INF,79.64,-INF,
,-INF,79.63,-INF,
,-INF,79.62,-INF,
,-INF,79.61,-INF,
,-INF,79.60,-INF,
,-INF,79.59,-INF,
,-INF,79.58,-INF,
,-INF,79.57,-INF,
,-INF,79.56,-INF,
,-INF,79.55,-INF,
,-INF,79.54,-INF,
,-INF,79.53,-INF,
,8.44,79.52,-29.48,
,8.44,79.51,-29.61,
,-INF,79.50,-INF,
,-INF,79.49,-INF,
,-INF,79.48,-INF,
,-INF,79.47,-INF,
,-INF,79.46,-INF,
,-INF,79.45,-INF,
,-INF,79.44,-INF,
,-INF,79.43,-INF,
,-INF,79.42,-INF,
,-INF,79.41,-INF,
,-INF,79.40,-INF,
,-INF,79.39,-INF,
,8.46,79.38,-31.33,
,8.46,79.37,-31.37,
,-INF,79.36,-INF,
,-INF,79.35,-INF,
,-INF,79.34,-INF,
,-INF,79.33,-INF,
,-INF,79.32,-INF,
,-INF,79.31,-INF,
,-INF,79.30,-INF,
,-INF,79.29,-INF,
,-INF,79.28,-INF,
,-INF,79.27,-INF,
,-INF,79.26,-INF,
,8.48,79.25,-31.75,
,8.48,79.24,-31.69,
,-INF,79.23,-INF,
,-INF,79.22,-INF,
,-INF,79.21,-INF,
,-INF,79.20,-INF,
,-INF,79.19,-INF,
,-INF,79.18,-INF,
,8.50,79.17,-31.25,
,8.50,79.16,-31.12,
,-INF,79.15,-INF,
,-INF,79.14,-INF,
,-INF,79.13,-INF,
,-INF,79.12,-INF,
,-INF,79.11,-INF,
,-INF,79.10,-INF,
,-INF,79.09,-INF,
,8.52,79.08,-30.05,
,8.52,79.07,-29.93,
,-INF,79.06,-INF,
,-INF,79.05,-INF,
,-INF,79.04,-INF,
,-INF,79.03,-INF,
,-INF,79.02,-INF,
,-INF,79.01,-INF,
,-INF,79.00,-INF,
,-INF,78.99,-INF,
,-INF,78.98,-INF,
,-INF,78.97,-INF,
,8.54,78.96,-28.63,
,8.54,78.95,-28.53,
,-INF,78.94,-INF,
,-INF,78.93,-INF,
,-INF,78.92,-INF,
,-INF,78.91,-INF,
,-INF,78.90,-INF,
,-INF,78.89,-INF,
,-INF,78.88,-INF,
,-INF,78.87,-INF,
,-INF,78.86,-INF,
,-INF,78.85,-INF,
,8.56,78.84,-27.37,
,8.56,78.83,-27.26,
,-INF,78.82,-INF,
,-INF,78.81,-INF,
,-INF,78.80,-INF,
,-INF,78.79,-INF,
,-INF,78.78,-INF,
,-INF,78.77,-INF,
,8.58,78.76,-26.58,
,8.58,78.75,-26.53,
,-INF,78.74,-INF,
,-INF,78.73,-INF,
,-INF,78.72,-INF,
,-INF,78.71,-INF,
,-INF,78.70,-INF,
,-INF,78.69,-INF,
,8.60,78.68,-26.21,
,8.60,78.67,-26.21,
,-INF,78.66,-INF,
,-INF,78.65,-INF,
,-INF,78.64,-INF,
,-INF,78.63,-INF,
,-INF,78.62,-INF,
,-INF,78.61,-INF,
,-INF,78.60,-INF,
,-INF,78.59,-INF,
,8.62,78.58,-26.20,
,8.62,78.57,-26.22,
,-INF,78.56,-INF,
,-INF,78.55,-INF,
,-INF,78.54,-INF,
,-INF,78.53,-INF,
,-INF,78.52,-INF,
,-INF,78.51,-INF,
,-INF,78.50,-INF,
,-INF,78.49,-INF,
,-INF,78.48,-INF,
,8.64,78.47,-26.43,
,8.64,78.46,-26.45,
,-INF,78.45,-INF,
,-INF,78.44,-INF,
,-INF,78.43,-INF,
,-INF,78.42,-INF,
,-INF,78.41,-INF,
,-INF,78.40,-INF,
,-INF,78.39,-INF,
,-INF,78.38,-INF,
,8.66,78.37,-26.66,
,8.66,78.36,-26.67,
,-INF,78.35,-INF,
,-INF,78.34,-INF,
,-INF,78.33,-INF,
,-INF,78.32,-INF,
,-INF,78.31,-INF,
,-INF,78.30,-INF,
,-INF,78.29,-INF,
,-INF,78.28,-INF,
,-INF,78.27,-INF,
,8.68,78.26,-26.80,
,8.68,78.25,-26.80,
,-INF,78.24,-INF,
,-INF,78.23,-INF,
,-INF,78.22,-INF,
,-INF,78.21,-INF,
,-INF,78.20,-INF,
,-INF,78.19,-INF,
,-INF,78.18,-INF,
,8.70,78.17,-26.76,
,8.70,78.16,-26.74,
,-INF,78.15,-INF,
,-INF,78.14,-INF,
,-INF,78.13,-INF,
,-INF,78.12,-INF,
,-INF,78.11,-INF,
,-INF,78.10,-INF,
,-INF,78.09,-INF,
,8.72,78.08,-26.58,
,8.72,78.07,-26.55,
,-INF,78.06,-INF,
,-INF,78.05,-INF,
,-INF,78.04,-INF,
,-INF,78.03,-INF,
,-INF,78.02,-INF,
,-INF,78.01,-INF,
,-INF,78.00,-INF,
,-INF,77.99,-INF,
,8.74,77.98,-26.30,
,8.74,77.97,-26.27,
,-INF,77.96,-INF,
,-INF,77.95,-INF,
,-INF,77.94,-INF,
,-INF,77.93,-INF,
,-INF,77.92,-INF,
,-INF,77.91,-INF,
,-INF,77.90,-INF,
,-INF,77.89,-INF,
,8.76,77.88,-26.03,
,8.76,77.87,-26.01,
,-INF,77.86,-INF,
,-INF,77.85,-INF,
,-INF,77.84,-INF,
,-INF,77.83,-INF,
,-INF,77.82,-INF,
,-INF,77.81,-INF,
,-INF,77.80,-INF,
,-INF,77.79,-INF,
,8.78,77.78,-25.82,
,8.78,77.77,-25.81,
,-INF,77.76,-INF,
,-INF,77.75,-INF,
,-INF,77.74,-INF,
,-INF,77.73,-INF,
,-INF,77.72,-INF,
,-INF,77.71,-INF,
,-INF,77.70,-INF,
,8.80,77.69,-25.72,
,8.80,77.68,-25.72,
,-INF,77.67,-INF,
,-INF,77.66,-INF,
,-INF,77.65,-INF,
,-INF,77.64,-INF,
,-INF,77.63,-INF,
,-INF,77.62,-INF,
,-INF,77.61,-INF,
,-INF,77.60,-INF,
,8.82,77.59,-25.70,
,8.82,77.58,-25.70,
,-INF,77.57,-INF,
,-INF,77.56,-INF,
,-INF,77.55,-INF,
,-INF,77.54,-INF,
,-INF,77.53,-INF,
,-INF,77.52,-INF,
,-INF,77.51,-INF,
,-INF,77.50,-INF,
,8.84,77.49,-25.72,
,8.84,77.48,-25.72,
,-INF,77.47,-INF,
,-INF,77.46,-INF,
,-INF,77.45,-INF,
,-INF,77.44,-INF,
,-INF,77.43,-INF,
,-INF,77.42,-INF,
,-INF,77.41,-INF,
,8.86,77.40,-25.72,
,8.86,77.39,-25.72,
,-INF,77.38,-INF,
,-INF,77.37,-INF,
,-INF,77.36,-INF,
,-INF,77.35,-INF,
,-INF,77.34,-INF,
,-INF,77.33,-INF,
,-INF,77.32,-INF,
,-INF,77.31,-INF,
,8.88,77.30,-25.67,
,8.88,77.29,-25.66,
,-INF,77.28,-INF,
,-INF,77.27,-INF,
,-INF,77.26,-INF,
,-INF,77.25,-INF,
,-INF,77.24,-INF,
,-INF,77.23,-INF,
,-INF,77.22,-INF,
,8.90,77.21,-25.57,
,8.90,77.20,-25.56,
,-INF,77.19,-INF,
,-INF,77.18,-INF,
,-INF,77.17,-INF,
,-INF,77.16,-INF,
,-INF,77.15,-INF,
,-INF,77.14,-INF,
,-INF,77.13,-INF,
,-INF,77.12,-INF,
,8.92,77.11,-25.43,
,8.92,77.10,-25.42,
,-INF,77.09,-INF,
,-INF,77.08,-INF,
,-INF,77.07,-INF,
,-INF,77.06,-INF,
,-INF,77.05,-INF,
,-INF,77.04,-INF,
,-INF,77.03,-INF,
,8.94,77.02,-25.30,
,8.94,77.01,-25.29,
,-INF,77.00,-INF,
,-INF,76.99,-INF,
,-INF,76.98,-INF,
,-INF,76.97,-INF,
,-INF,76.96,-INF,
,-INF,76.95,-INF,
,-INF,76.94,-INF,
,-INF,76.93,-INF,
,8.96,76.92,-25.19,
,8.96,76.91,-25.18,
,-INF,76.90,-INF,
,-INF,76.89,-INF,
,-INF,76.88,-INF,
,-INF,76.87,-INF,
,-INF,76.86,-INF,
,-INF,76.85,-INF,
,-INF,76.84,-INF,
,-INF,76.83,-INF,
,8.98,76.82,-25.14,
,8.98,76.81,-25.13,
,-INF,76.80,-INF,
,-INF,76.79,-INF,
,-INF,76.78,-INF,
,-INF,76.77,-INF,
,-INF,76.76,-INF,
,-INF,76.75,-INF,
,-INF,76.74,-INF,
,9.00,76.73,-25.13,
,9.00,76.72,-25.13,
,-INF,76.71,-INF,
,-INF,76.70,-INF,
,-INF,76.69,-INF,
,-INF,76.68,-INF,
,-INF,76.67,-INF,
,-INF,76.66,-INF,
,-INF,76.65,-INF,
,-INF,76.64,-INF,
,9.02,76.63,-25.14,
,9.02,76.62,-25.15,
,-INF,76.61,-INF,
,-INF,76.60,-INF,
,-INF,76.59,-INF,
,-INF,76.58,-INF,
,-INF,76.57,-INF,
,-INF,76.56,-INF,
,-INF,76.55,-INF,
,9.04,76.54,-25.15,
,9.04,76.53,-25.15,
,-INF,76.52,-INF,
,-INF,76.51,-INF,
,-INF,76.50,-INF,
,-INF,76.49,-INF,
,-INF,76.48,-INF,
,-INF,76.47,-INF,
,-INF,76.46,-INF,
,-INF,76.45,-INF,
,9.06,76.44,-25.13,
,9.06,76.43,-25.13,
,-INF,76.42,-INF,
,-INF,76.41,-INF,
,-INF,76.40,-INF,
,-INF,76.39,-INF,
,-INF,76.38,-INF,
,-INF,76.37,-INF,
,-INF,76.36,-INF,
,9.08,76.35,-25.08,
,9.08,76.34,-25.08,
,-INF,76.33,-INF,
,-INF,76.32,-INF,
,-INF,76.31,-INF,
,-INF,76.30,-INF,
,-INF,76.29,-INF,
,-INF,76.28,-INF,
,-INF,76.27,-INF,
,-INF,76.26,-INF,
,9.10,76.25,-25.00,
,9.10,76.24,-24.99,
,-INF,76.23,-INF,
,-INF,76.22,-INF,
,-INF,76.21,-INF,
,-INF,76.20,-INF,
,-INF,76.19,-INF,
,-INF,76.18,-INF,
,-INF,76.17,-INF,
,9.12,76.16,-24.91,
,9.12,76.15,-24.90,
,-INF,76.14,-INF,
,-INF,76.13,-INF,
,-INF,76.12,-INF,
,-INF,76.11,-INF,
,-INF,76.10,-INF,
,-INF,76.09,-INF,
,-INF,76.08,-INF,
,-INF,76.07,-INF,
,9.14,76.06,-24.83,
,9.14,76.05,-24.82,
,-INF,76.04,-INF,
,-INF,76.03,-INF,
,-INF,76.02,-INF,
,-INF,76.01,-INF,
,-INF,76.00,-INF,
,-INF,75.99,-INF,
,-INF,75.98,-INF,
,9.16,75.97,-24.77,
,9.16,75.96,-24.77,
,-INF,75.95,-INF,
,-INF,75.94,-INF,
,-INF,75.93,-INF,
,-INF,75.92,-INF,
,-INF,75.91,-INF,
,-INF,75.90,-INF,
,-INF,75.89,-INF,
,-INF,75.88,-INF,
,9.18,75.87,-24.74,
,9.18,75.86,-24.74,
,-INF,75.85,-INF,
,-INF,75.84,-INF,
,-INF,75.83,-INF,
,-INF,75.82,-INF,
,-INF,75.81,-INF,
,-INF,75.80,-INF,
,-INF,75.79,-INF,
,9.20,75.78,-24.72,
,9.20,75.77,-24.72,
,-INF,75.76,-INF,
,-INF,75.75,-INF,
,-INF,75.74,-INF,
,-INF,75.73,-INF,
,-INF,75.72,-INF,
,-INF,75.71,-INF,
,-INF,75.70,-INF,
,9.22,75.69,-24.70,
,9.22,75.68,-24.70,
,-INF,75.67,-INF,
,-INF,75.66,-INF,
,-INF,75.65,-INF,
,-INF,75.64,-INF,
,-INF,75.63,-INF,
,-INF,75.62,-INF,
,-INF,75.61,-INF,
,-INF,75.60,-INF,
,9.24,75.59,-24.66,
,9.24,75.58,-24.66,
,-INF,75.57,-INF,
,-INF,75.56,-INF,
,-INF,75.55,-INF,
,-INF,75.54,-INF,
,-INF,75.53,-INF,
,-INF,75.52,-INF,
,-INF,75.51,-INF,
,-INF,75.50,-INF,
,9.26,75.49,-24.60,
,9.26,75.48,-24.59,
,-INF,75.47,-INF,
,-INF,75.46,-INF,
,-INF,75.45,-INF,
,-INF,75.44,-INF,
,-INF,75.43,-INF,
,-INF,75.42,-INF,
,-INF,75.41,-INF,
,9.28,75.40,-24.53,
,9.28,75.39,-24.52,
,-INF,75.38,-INF,
,-INF,75.37,-INF,
,-INF,75.36,-INF,
,-INF,75.35,-INF,
,-INF,75.34,-INF,
,-INF,75.33,-INF,
,-INF,75.32,-INF,
,9.30,75.31,-24.45,
,9.30,75.30,-24.44,
,-INF,75.29,-INF,
,-INF,75.28,-INF,
,-INF,75.27,-INF,
,-INF,75.26,-INF,
,-INF,75.25,-INF,
,-INF,75.24,-INF,
,-INF,75.23,-INF,
,-INF,75.22,-INF,
,9.32,75.21,-24.37,
,9.32,75.20,-24.36,
,-INF,75.19,-INF,
,-INF,75.18,-INF,
,-INF,75.17,-INF,
,-INF,75.16,-INF,
,-INF,75.15,-INF,
,-INF,75.14,-INF,
,-INF,75.13,-INF,
,9.34,75.12,-24.31,
,9.34,75.11,-24.31,
,-INF,75.10,-INF,
,-INF,75.09,-INF,
,-INF,75.08,-INF,
,-INF,75.07,-INF,
,-INF,75.06,-INF,
,-INF,75.05,-INF,
,-INF,75.04,-INF,
,-INF,75.03,-INF,
,9.36,75.02,-24.26,
,9.36,75.01,-24.26,
,-INF,75.00,-INF,
,-INF,74.99,-INF,
,-INF,74.98,-INF,
,-INF,74.97,-INF,
,-INF,74.96,-INF,
,-INF,74.95,-INF,
,-INF,74.94,-INF,
,9.38,74.93,-24.23,
,9.38,74.92,-24.23,
,-INF,74.91,-INF,
,-INF,74.90,-INF,
,-INF,74.89,-INF,
,-INF,74.88,-INF,
,-INF,74.87,-INF,
,-INF,74.86,-INF,
,-INF,74.85,-INF,
,9.40,74.84,-24.20,
,9.40,74.83,-24.20,
,-INF,74.82,-INF,
,-INF,74.81,-INF,
,-INF,74.80,-INF,
,-INF,74.79,-INF,
,-INF,74.78,-INF,
,-INF,74.77,-INF,
,-INF,74.76,-INF,
,-INF,74.75,-INF,
,9.42,74.74,-24.16,
,9.42,74.73,-24.15,
,-INF,74.72,-INF,
,-INF,74.71,-INF,
,-INF,74.70,-INF,
,-INF,74.69,-INF,
,-INF,74.68,-INF,
,-INF,74.67,-INF,
,-INF,74.66,-INF,
,9.44,74.65,-24.10,
,9.44,74.64,-24.10,
,-INF,74.63,-INF,
,-INF,74.62,-INF,
,-INF,74.61,-INF,
,-INF,74.60,-INF,
,-INF,74.59,-INF,
,-INF,74.58,-INF,
,-INF,74.57,-INF,
,9.46,74.56,-24.04,
,9.46,74.55,-24.03,
,-INF,74.54,-INF,
,-INF,74.53,-INF,
,-INF,74.52,-INF,
,-INF,74.51,-INF,
,-INF,74.50,-INF,
,-INF,74.49,-INF,
,-INF,74.48,-INF,
,-INF,74.47,-INF,
,9.48,74.46,-23.95,
,9.48,74.45,-23.94,
,-INF,74.44,-INF,
,-INF,74.43,-INF,
,-INF,74.42,-INF,
,-INF,74.41,-INF,
,-INF,74.40,-INF,
,-INF,74.39,-INF,
,-INF,74.38,-INF,
,9.50,74.37,-23.88,
,9.50,74.36,-23.87,
,-INF,74.35,-INF,
,-INF,74.34,-INF,
,-INF,74.33,-INF,
,-INF,74.32,-INF,
,-INF,74.31,-INF,
,-INF,74.30,-INF,
,-INF,74.29,-INF,
,9.52,74.28,-23.81,
,9.52,74.27,-23.80,
,-INF,74.26,-INF,
,-INF,74.25,-INF,
,-INF,74.24,-INF,
,-INF,74.23,-INF,
,-INF,74.22,-INF,
,-INF,74.21,-INF,
,-INF,74.20,-INF,
,-INF,74.19,-INF,
,9.54,74.18,-23.74,
,9.54,74.17,-23.74,
,-INF,74.16,-INF,
,-INF,74.15,-INF,
,-INF,74.14,-INF,
,-INF,74.13,-INF,
,-INF,74.12,-INF,
,-INF,74.11,-INF,
,-INF,74.10,-INF,
,9.56,74.09,-23.70,
,9.56,74.08,-23.69,
,-INF,74.07,-INF,
,-INF,74.06,-INF,
,-INF,74.05,-INF,
,-INF,74.04,-INF,
,-INF,74.03,-INF,
,-INF,74.02,-INF,
,-INF,74.01,-INF,
,9.58,74.00,-23.65,
,9.58,73.99,-23.65,
,-INF,73.98,-INF,
,-INF,73.97,-INF,
,-INF,73.96,-INF,
,-INF,73.95,-INF,
,-INF,73.94,-INF,
,-INF,73.93,-INF,
,-INF,73.92,-INF,
,9.60,73.91,-23.61,
,9.60,73.90,-23.61,
,-INF,73.89,-INF,
,-INF,73.88,-INF,
,-INF,73.87,-INF,
,-INF,73.86,-INF,
,-INF,73.85,-INF,
,-INF,73.84,-INF,
,-INF,73.83,-INF,
,-INF,73.82,-INF,
,9.62,73.81,-23.57,
,9.62,73.80,-23.56,
,-INF,73.79,-INF,
,-INF,73.78,-INF,
,-INF,73.77,-INF,
,-INF,73.76,-INF,
,-INF,73.75,-INF,
,-INF,73.74,-INF,
,-INF,73.73,-INF,
,9.64,73.72,-23.52,
,9.64,73.71,-23.52,
,-INF,73.70,-INF,
,-INF,73.69,-INF,
,-INF,73.68,-INF,
,-INF,73.67,-INF,
,-INF,73.66,-INF,
,-INF,73.65,-INF,
,-INF,73.64,-INF,
,9.66,73.63,-23.47,
,9.66,73.62,-23.47,
,-INF,73.61,-INF,
,-INF,73.60,-INF,
,-INF,73.59,-INF,
,-INF,73.58,-INF,
,-INF,73.57,-INF,
,-INF,73.56,-INF,
,-INF,73.55,-INF,
,9.68,73.54,-23.42,
,9.68,73.53,-23.42,
,-INF,73.52,-INF,
,-INF,73.51,-INF,
,-INF,73.50,-INF,
,-INF,73.49,-INF,
,-INF,73.48,-INF,
,-INF,73.47,-INF,
,-INF,73.46,-INF,
,-INF,73.45,-INF,
,9.70,73.44,-23.36,
,9.70,73.43,-23.36,
,-INF,73.42,-INF,
,-INF,73.41,-INF,
,-INF,73.40,-INF,
,-INF,73.39,-INF,
,-INF,73.38,-INF,
,-INF,73.37,-INF,
,-INF,73.36,-INF,
,9.72,73.35,-23.30,
,9.72,73.34,-23.30,
,-INF,73.33,-INF,
,-INF,73.32,-INF,
,-INF,73.31,-INF,
,-INF,73.30,-INF,
,-INF,73.29,-INF,
,-INF,73.28,-INF,
,-INF,73.27,-INF,
,9.74,73.26,-23.23,
,9.74,73.25,-23.22,
,-INF,73.24,-INF,
,-INF,73.23,-INF,
,-INF,73.22,-INF,
,-INF,73.21,-INF,
,-INF,73.20,-INF,
,-INF,73.19,-INF,
,-INF,73.18,-INF,
,9.76,73.17,-23.15,
,9.76,73.16,-23.14,
,-INF,73.15,-INF,
,-INF,73.14,-INF,
,-INF,73.13,-INF,
,-INF,73.12,-INF,
,-INF,73.11,-INF,
,-INF,73.10,-INF,
,-INF,73.09,-INF,
,9.78,73.08,-23.07,
,9.78,73.07,-23.06,
,-INF,73.06,-INF,
,-INF,73.05,-INF,
,-INF,73.04,-INF,
,-INF,73.03,-INF,
,-INF,73.02,-INF,
,-INF,73.01,-INF,
,-INF,73.00,-INF,
,-INF,72.99,-INF,
,9.80,72.98,-22.97,
,9.80,72.97,-22.96,
,-INF,72.96,-INF,
,-INF,72.95,-INF,
,-INF,72.94,-INF,
,-INF,72.93,-INF,
,-INF,72.92,-INF,
,-INF,72.91,-INF,
,-INF,72.90,-INF,
,9.82,72.89,-22.88,
,9.82,72.88,-22.88,
,-INF,72.87,-INF,
,-INF,72.86,-INF,
,-INF,72.85,-INF,
,-INF,72.84,-INF,
,-INF,72.83,-INF,
,-INF,72.82,-INF,
,-INF,72.81,-INF,
,9.84,72.80,-22.81,
,9.84,72.79,-22.80,
,-INF,72.78,-INF,
,-INF,72.77,-INF,
,-INF,72.76,-INF,
,-INF,72.75,-INF,
,-INF,72.74,-INF,
,-INF,72.73,-INF,
,-INF,72.72,-INF,
,9.86,72.71,-22.74,
,9.86,72.70,-22.74,
,-INF,72.69,-INF,
,-INF,72.68,-INF,
,-INF,72.67,-INF,
,-INF,72.66,-INF,
